cadence,cutoff,method,state,removed_row_index,removed_date,original_accepted,remaining_n,removed_brier_difference,removed_correct_difference,brier_difference,correct_difference,metric_accepted,full_accepted,full_reason,metric_flipped,full_flipped,mechanical_support_failure
monthly,2022-11-30,learned_order_extension,negative_high,2858,2022-11-04,True,5,0.019394645521255638,0,-0.012645059257664437,1,True,True,accepted,False,False,False
monthly,2022-11-30,learned_order_extension,negative_high,2863,2022-11-11,True,5,-0.019135428610731503,1,-0.004939044431267009,0,True,True,accepted,False,False,False
monthly,2022-11-30,learned_order_extension,negative_high,2868,2022-11-18,True,5,-0.016067857336699493,0,-0.005552558686073411,1,True,True,accepted,False,False,False
monthly,2022-11-30,learned_order_offset,negative_low,2819,2022-09-02,True,4,0.017178394857612383,0,-0.01852933594779091,0,True,False,insufficient_validation,False,True,True
monthly,2022-11-30,learned_order_offset,negative_low,2824,2022-09-09,True,4,-0.032350296898381536,0,-0.006147163008792429,0,True,False,insufficient_validation,False,True,True
monthly,2022-11-30,learned_order_offset,negative_low,2828,2022-09-16,True,4,-0.031616821904999814,0,-0.00633053175713786,0,True,False,insufficient_validation,False,True,True
monthly,2022-11-30,learned_order_offset,negative_low,2833,2022-09-23,True,4,-0.02973957864868315,0,-0.0067998425712170255,0,True,False,insufficient_validation,False,True,True
monthly,2022-11-30,learned_order_offset,negative_low,2838,2022-09-30,True,4,0.019589353660900866,0,-0.01913207564861303,0,True,False,insufficient_validation,False,True,True
monthly,2022-11-30,learned_order_offset,negative_high,2843,2022-10-14,True,5,-0.02265377386128986,0,-0.0041710201873806805,1,True,True,accepted,False,False,False
monthly,2022-11-30,learned_order_offset,negative_high,2848,2022-10-21,True,5,-0.023242883471677633,0,-0.004053198265303126,1,True,True,accepted,False,False,False
monthly,2022-11-30,learned_order_offset,negative_high,2853,2022-10-28,True,5,0.01803113906866166,0,-0.012308002773370985,1,True,True,accepted,False,False,False
monthly,2022-11-30,learned_order_offset,negative_high,2858,2022-11-04,True,5,0.019284453043585947,0,-0.012558665568355842,1,True,True,accepted,False,False,False
monthly,2022-11-30,learned_order_offset,negative_high,2863,2022-11-11,True,5,-0.01899170192067695,1,-0.004903434575503263,0,True,True,accepted,False,False,False
monthly,2022-11-30,learned_order_offset,negative_high,2868,2022-11-18,True,5,-0.015936107656796428,0,-0.005514553428279367,1,True,True,accepted,False,False,False
monthly,2023-03-31,learned_market,nonnegative_low,2888,2022-12-16,False,11,-0.033948158308191756,0,0.01019325782779086,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_market,nonnegative_low,2898,2022-12-30,False,11,0.03450817411819235,0,0.003969954879937759,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_market,nonnegative_low,2902,2023-01-06,False,11,0.03703359475313389,0,0.0037403711858521645,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_market,nonnegative_low,2907,2023-01-13,False,11,0.037118549666553036,0,0.0037326480119049695,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_market,nonnegative_low,2912,2023-01-20,False,11,-0.03333441623833011,0,0.010137463094167075,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_market,nonnegative_low,2917,2023-02-03,False,11,-0.034445181345684195,0,0.010238441740290172,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_market,nonnegative_low,2922,2023-02-10,False,11,-0.016806637431891175,0,0.00863493774812717,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_market,nonnegative_low,2927,2023-02-17,False,11,0.036747098595113215,0,0.0037664162911267714,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_market,nonnegative_low,2932,2023-02-24,False,11,0.020043136718837867,0,0.005284958279879076,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_market,nonnegative_low,2937,2023-03-03,False,11,-0.03584727905877766,0,0.010365905168753214,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_market,nonnegative_low,2942,2023-03-10,False,11,0.029740685968669273,0,0.004403362893530766,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_market,nonnegative_low,2947,2023-03-17,False,11,0.03736811035988297,0,0.003709960676147703,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_vol_interaction,nonnegative_low,2888,2022-12-16,False,11,-0.034630476618298434,0,0.010560445964989255,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_vol_interaction,nonnegative_low,2898,2022-12-30,False,11,0.03552158966559482,0,0.0041829853937262315,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_vol_interaction,nonnegative_low,2902,2023-01-06,False,11,0.03728339405575448,0,0.004022821358257171,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_vol_interaction,nonnegative_low,2907,2023-01-13,False,11,0.03793343462554022,0,0.003963726761003922,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_vol_interaction,nonnegative_low,2912,2023-01-20,False,11,-0.03298024667410976,0,0.010410425060972102,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_vol_interaction,nonnegative_low,2917,2023-02-03,False,11,-0.0342428970188316,0,0.010525211455946815,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_vol_interaction,nonnegative_low,2922,2023-02-10,False,11,-0.017076863844335446,0,0.008964662985538073,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_vol_interaction,nonnegative_low,2927,2023-02-17,False,11,0.03723249676389312,0,0.004027448384790022,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_vol_interaction,nonnegative_low,2932,2023-02-24,False,11,0.02075303788331749,0,0.005525581010296898,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_vol_interaction,nonnegative_low,2937,2023-03-03,False,11,-0.03668619938885953,0,0.010747329853222081,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_vol_interaction,nonnegative_low,2942,2023-03-10,False,11,0.03047599081032723,0,0.004641676198750558,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_vol_interaction,nonnegative_low,2947,2023-03-17,False,11,0.03795116873659077,0,0.003962114569090236,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_extension,nonnegative_low,2888,2022-12-16,False,11,-0.035779087168301804,0,0.010940509446554248,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_extension,nonnegative_low,2898,2022-12-30,False,11,0.03610652444589335,0,0.004405453845263779,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_extension,nonnegative_low,2902,2023-01-06,False,11,0.03902542696933192,0,0.004140099070405728,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_extension,nonnegative_low,2907,2023-01-13,False,11,0.03915027974361773,0,0.004128748818197927,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_extension,nonnegative_low,2912,2023-01-20,False,11,-0.033169513950055074,0,0.010703275517622728,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_extension,nonnegative_low,2917,2023-02-03,False,11,-0.035169628938036546,0,0.01088510415289377,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_extension,nonnegative_low,2922,2023-02-10,False,11,-0.01771841340819169,0,0.009298630013816965,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_extension,nonnegative_low,2927,2023-02-17,False,11,0.03845850190181355,0,0.004191637712907398,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_extension,nonnegative_low,2932,2023-02-24,False,11,0.021646426532060642,0,0.005720008201066753,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_extension,nonnegative_low,2937,2023-03-03,False,11,-0.03770174627407513,0,0.011115296637988187,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_extension,nonnegative_low,2942,2023-03-10,False,11,0.030883703044126687,0,0.004880255790878931,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_extension,nonnegative_low,2947,2023-03-17,False,11,0.03883404384561129,0,0.004157497536198512,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_offset,nonnegative_low,2888,2022-12-16,False,11,-0.03576925720686397,0,0.010933141820343535,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_offset,nonnegative_low,2898,2022-12-30,False,11,0.03608107539454142,0,0.0044012934020339544,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_offset,nonnegative_low,2902,2023-01-06,False,11,0.038982750751489936,0,0.004137504733220453,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_offset,nonnegative_low,2907,2023-01-13,False,11,0.0391283382368845,0,0.004124269507275493,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_offset,nonnegative_low,2912,2023-01-20,False,11,-0.03305132030980551,0,0.010686056647883675,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_offset,nonnegative_low,2917,2023-02-03,False,11,-0.03511511827562763,0,0.010873674644776595,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_offset,nonnegative_low,2922,2023-02-10,False,11,-0.017821255806179145,0,0.009301505329372187,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_offset,nonnegative_low,2927,2023-02-17,False,11,0.03840531333258057,0,0.0041899990440303955,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_offset,nonnegative_low,2932,2023-02-24,False,11,0.021788615547560022,0,0.005700607933577718,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_offset,nonnegative_low,2937,2023-03-03,False,11,-0.037664924915387366,0,0.011105475248391117,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_offset,nonnegative_low,2942,2023-03-10,False,11,0.03078234228831453,0,0.004882996411690945,0,False,False,brier_not_better,False,False,False
monthly,2023-03-31,learned_order_offset,nonnegative_low,2947,2023-03-17,False,11,0.03874874377940757,0,0.00415877809431885,0,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_market,nonnegative_low,2907,2023-01-13,False,12,0.0341687509664057,0,0.0006164965239922234,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_market,nonnegative_low,2912,2023-01-20,False,12,-0.03076639352746191,0,0.006027758565147858,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_market,nonnegative_low,2917,2023-02-03,False,12,-0.03175215761083933,0,0.006109905572095976,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_market,nonnegative_low,2922,2023-02-10,False,12,-0.01549901073525542,0,0.004755476665797317,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_market,nonnegative_low,2927,2023-02-17,False,12,0.03383632868083569,0,0.0006441983811230576,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_market,nonnegative_low,2932,2023-02-24,False,12,0.01836350639342149,0,0.0019336002384075744,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_market,nonnegative_low,2937,2023-03-03,False,12,-0.033286755513558475,0,0.006237788730655905,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_market,nonnegative_low,2942,2023-03-10,False,12,0.02734300190218597,0,0.0011853089460105344,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_market,nonnegative_low,2947,2023-03-17,False,12,0.034330410700084524,0,0.0006030248795189883,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_market,nonnegative_low,2952,2023-03-24,False,12,0.03116517686865572,0,0.0008667943654713887,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_market,nonnegative_low,2957,2023-03-31,False,12,0.02770436688453154,-1,0.001155195197481737,0,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_market,nonnegative_low,2961,2023-04-07,False,12,-0.032384719336698065,0,0.006162619049250871,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_market,nonnegative_low,2966,2023-04-14,False,12,-0.02165579641799506,0,0.005268542139358953,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_vol_interaction,nonnegative_low,2907,2023-01-13,False,12,0.034671827395078736,0,0.0008113792842119697,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_vol_interaction,nonnegative_low,2912,2023-01-20,False,12,-0.030234445573543267,0,0.00622023536493047,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_vol_interaction,nonnegative_low,2917,2023-02-03,False,12,-0.03142467615283573,0,0.006319421246538175,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_vol_interaction,nonnegative_low,2922,2023-02-10,False,12,-0.015667984018136058,0,0.005006363568646536,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_vol_interaction,nonnegative_low,2927,2023-02-17,False,12,0.034112423193198294,0,0.00085799630103534,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_vol_interaction,nonnegative_low,2932,2023-02-24,False,12,0.01889307705246608,0,0.0021262751460963576,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_vol_interaction,nonnegative_low,2937,2023-03-03,False,12,-0.03380084195431854,0,0.00651743506332841,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_vol_interaction,nonnegative_low,2942,2023-03-10,False,12,0.027878498533462442,0,0.0013774900226799943,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_vol_interaction,nonnegative_low,2947,2023-03-17,False,12,0.03466548189871688,0,0.000811908075575458,-1,False,False,brier_not_better,False,False,False
monthly,2023-04-30,learned_vol_interaction,nonnegative_low,2952,2023-03-24,False,12,0.03124384166458033,0,0.0010970447617535035,-1,False,False,brier_not_better,False,False,False
